,NAID,naraURL,title,pageObjectId,pageURL,file_cat,llm_extracted_pension_amount,llm_extracted_pension_amount_dollars
44,53963809,https://catalog.archives.gov/id/53963809,"Revolutionary War Pension and Bounty Land Warrant Application File S. 3,002, Thomas Bibee, Va.",53963811,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/9/9638/53963809/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0233/images/4153978_00286.jpg,soldier,"{'applicant_name': 'James Thomas Bible', 'applicant_type': 'soldier', 'place': 'Tennessee', 'pension_amount': '56.66', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '03/26/1834', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
45,144282005,https://catalog.archives.gov/id/144282005,"Revolutionary War Pension and Bounty Land Warrant Application File S. 14,615, for Zebedee Sturtevant, Connecticut",144282007,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2319_6289/images/4170811_01052.jpg,soldier,"{'applicant_name': 'Cone Gebedee', 'applicant_type': 'soldier', 'place': 'Kent in the State of Conn', 'pension_amount': '68.32', 'pension_frequency': 'per an', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': '05/22/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
46,196192580,https://catalog.archives.gov/id/196192580,"Revolutionary War Pension and Bounty Land Warrant Application File S. 4561, for Peter Livingood, Virginia",196192596,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1573_9206/images/4160672_00366.jpg,soldier,"{'applicant_name': 'null', 'applicant_type': 'null', 'place': 'Penn.a', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': None, 'soldier_rank': 'Private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'unknown'}",True
47,54844079,https://catalog.archives.gov/id/54844079,"Revolutionary War Pension and Bounty Land Warrant Application File S. 15170, Ebenezer Hebbard, Conn.",54844093,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/79/8440/54844079/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1245/images/4159424_00460.jpg,soldier,"{'applicant_name': 'Ebenezer Hibbard', 'applicant_type': 'soldier', 'place': 'New York', 'pension_amount': '50', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Pri & Ser.', 'issued_date': '11/14/1832', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
48,196077637,https://catalog.archives.gov/id/196077637,"Revolutionary War Pension and Bounty Land Warrant Application File S. 13500, for Seymour Hurlbut, Connecticut",196077639,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1379_8062/images/4159627_00866.jpg,soldier,"{'applicant_name': 'Seymour Hurlburt', 'applicant_type': 'soldier', 'place': 'Connecticut', 'pension_amount': '23.33', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '06/13/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
49,144342798,https://catalog.archives.gov/id/144342798,"Revolutionary War Pension and Bounty Land Warrant Application File W. 19,461, for Joseph Toby, Massachusetts",144342813,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2394_5908/images/4171907_01076.jpg,widow,"{'applicant_name': 'Elizabeth Toby', 'applicant_type': 'widow', 'place': 'New York', 'pension_amount': '25.76', 'pension_frequency': 'annual', 'pension_act': '02/02/1848', 'soldier_rank': None, 'issued_date': '01/09/1849', 'allowance_start_date': '03/04/1848', 'document_type': 'administrative_letter'}",True
50,53925633,https://catalog.archives.gov/id/53925633,"Revolutionary War Pension and Bounty Land Warrant Application File S. 45270, Thomas Beall, Md.",53925636,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/33/9256/53925633/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0187/images/4153932_00245.jpg,soldier,"{'applicant_name': 'Thomas Beall', 'applicant_type': 'soldier', 'place': 'Ohio', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Private', 'issued_date': '09/22/1819', 'allowance_start_date': '06/28/1818', 'document_type': 'award_roll_card'}",True
51,54191354,https://catalog.archives.gov/id/54191354,"Revolutionary War Pension and Bounty Land Warrant Application File W 14458, Japhet Chapin, Mass.",54191373,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/54/1913/54191354/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0516/images/4155915_00527.jpg,widow,"{'applicant_name': 'Lucy Chapin', 'applicant_type': 'widow', 'place': 'Buckland', 'pension_amount': '30', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
52,144331944,https://catalog.archives.gov/id/144331944,"Revolutionary War Pension and Bounty Land Warrant Application File S. 7709, for George Thornton, Virginia",144331950,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2382_6204/images/4171895_00569.jpg,soldier,"{'applicant_name': 'George Thornton', 'applicant_type': 'soldier', 'place': 'null', 'pension_amount': '40', 'pension_frequency': 'annual', 'pension_act': '06/07/1832', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'award_roll_card'}",True
53,196181753,https://catalog.archives.gov/id/196181753,"Revolutionary War Pension and Bounty Land Warrant Application File W. 2818, for Joseph Lewis, Massachusetts",196181779,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1557_8102/images/4160651_00762.jpg,widow,"{'applicant_name': 'Joseph Lewis', 'applicant_type': 'soldier', 'place': 'Maine', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': 'Private', 'issued_date': '09/14/1819', 'allowance_start_date': '04/13/1818', 'document_type': 'award_roll_card'}",True
54,111727587,https://catalog.archives.gov/id/111727587,"Revolutionary War Pension and Bounty Land Warrant Application File S. 30,208, Samuel Williams, Mass.",111727589,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2594/images/4176921_00100.jpg,soldier,"{'applicant_name': 'Samuel Williams', 'applicant_type': 'soldier', 'place': 'Massachusetts', 'pension_amount': '23.33', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '03/18/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
55,54595562,https://catalog.archives.gov/id/54595562,"Revolutionary War Pension and Bounty Land Warrant Application File W. 19,272, David Foster, Mass.",54595571,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/62/5955/54595562/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1006/images/4158468_01058.jpg,widow,"{'applicant_name': 'Anna Foster', 'applicant_type': 'widow', 'place': 'Putney, Vermont', 'pension_amount': '35', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': None, 'allowance_start_date': None, 'document_type': 'application_affidavit'}",True
56,144262587,https://catalog.archives.gov/id/144262587,"Revolutionary War Pension and Bounty Land Warrant Application File W. 315, for George Stevenson, Pennsylvania",144262658,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2288_5952/images/4170489_00277.jpg,widow,"{'applicant_name': 'George Stevenson', 'applicant_type': 'soldier', 'place': None, 'pension_amount': '60', 'pension_frequency': None, 'pension_act': '02/1853', 'soldier_rank': None, 'issued_date': '12/27/1853', 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
57,196297857,https://catalog.archives.gov/id/196297857,"Revolutionary War Pension and Bounty Land Warrant Application File W. 8,480, for Fauntley Muse, Pennsylvania",196297924,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1797_8419/images/4161211_00307.jpg,widow,"{'applicant_name': None, 'applicant_type': 'widow', 'place': None, 'pension_amount': '66.66', 'pension_frequency': 'per annum', 'pension_act': '06/18/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': '09/04/1839', 'document_type': 'administrative_letter'}",True
58,111646223,https://catalog.archives.gov/id/111646223,"Revolutionary War Pension and Bounty Land Warrant Application File R. 11,949, Matthias Young, Md.",111646303,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2665/images/4177244_00192.jpg,rejected,"{'applicant_name': 'Matthias Young', 'applicant_type': 'soldier', 'place': None, 'pension_amount': '26.66', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
59,196609285,https://catalog.archives.gov/id/196609285,"Revolutionary War Pension and Bounty Land Warrant Application File W. 22,202, for Ebenezer Shed, Massachusetts",196609287,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_2165_5188/images/4169287_01039.jpg,widow,"{'applicant_name': 'Lucy Shed', 'applicant_type': 'widow', 'place': 'Maine', 'pension_amount': '26.16', 'pension_frequency': 'per annum', 'pension_act': '02/02/1848', 'soldier_rank': 'private', 'issued_date': '02/16/1849', 'allowance_start_date': '03/04/1848', 'document_type': 'award_roll_card'}",True
60,54463372,https://catalog.archives.gov/id/54463372,"Revolutionary War Pension and Bounty Land Warrant Application File S. 15,409, John Ducker, Va.",54463391,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/72/4633/54463372/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0857/images/4157934_00544.jpg,soldier,"{'applicant_name': 'John Ducker', 'applicant_type': 'soldier', 'place': 'Kentucky', 'pension_amount': '60', 'pension_frequency': 'annual', 'pension_act': '06/27/1832', 'soldier_rank': None, 'issued_date': None, 'allowance_start_date': None, 'document_type': 'administrative_letter'}",True
61,54695393,https://catalog.archives.gov/id/54695393,"Revolutionary War Pension and Bounty Land Warrant Application File S. 9341, Isaac Gordin, N.C. Va.",54695395,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/93/6953/54695393/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1096/images/4159071_00210.jpg,soldier,"{'applicant_name': 'Isaac Gordin', 'applicant_type': 'soldier', 'place': 'Spartanbg., South Carolina', 'pension_amount': '31.11', 'pension_frequency': 'semi-anl', 'pension_act': '06/07/1832', 'soldier_rank': 'pri:', 'issued_date': '04/17/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
62,54933558,https://catalog.archives.gov/id/54933558,"Revolutionary War Pension and Bounty Land Warrant Application File W. 4995, William Hovey, Conn.",54933578,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/58/9335/54933558/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_1338/images/4159580_00768.jpg,widow,"{'applicant_name': 'Lucinda Hovey', 'applicant_type': 'widow', 'place': 'Ohio', 'pension_amount': '56.50', 'pension_frequency': 'per annum', 'pension_act': '07/07/1838', 'soldier_rank': 'first Sgt', 'issued_date': '04/25/1840', 'allowance_start_date': '03/04/1836', 'document_type': 'award_roll_card'}",True
63,196087150,https://catalog.archives.gov/id/196087150,"Revolutionary War Pension and Bounty Land Warrant Application File S. 13544, for Reynolds Johnson, Connecticut",196087168,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0003/export_M804-RevolutionaryWarPensionAppFiles_1428_8080/images/4159909_00088.jpg,soldier,"{'applicant_name': 'Reynolds Johnson', 'applicant_type': 'soldier', 'place': 'New London in the State of Connecticut', 'pension_amount': '20', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '06/13/1831', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
64,144220867,https://catalog.archives.gov/id/144220867,"Revolutionary War Pension and Bounty Land Warrant Application File W. 310, for James Range, Virginia",144220883,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0002/export_M804-RevolutionaryWarPensionAppFiles_2000_9578/images/4162008_01170.jpg,widow,"{'applicant_name': 'Barbara Range', 'applicant_type': 'widow', 'place': 'Tennessee', 'pension_amount': '80', 'pension_frequency': None, 'pension_act': '07/07/1838', 'soldier_rank': 'Private', 'issued_date': '08/12/1847', 'allowance_start_date': '03/04/1836', 'document_type': 'award_roll_card'}",True
65,54480368,https://catalog.archives.gov/id/54480368,"Revolutionary War Pension and Bounty Land Warrant Application File S. 34,768, Benjamin Duvall, Md.",54480392,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/68/4803/54480368/content/23_b/M804-RevolutionaryWarPensionAppFiles_b/M804_0878/images/4157971_00246.jpg,soldier,"{'applicant_name': 'Benjamin Duvall', 'applicant_type': None, 'place': 'Maryland', 'pension_amount': '8', 'pension_frequency': 'per month', 'pension_act': '03/18/1818', 'soldier_rank': None, 'issued_date': '04/25/1819', 'allowance_start_date': '04/08/1818', 'document_type': 'administrative_letter'}",True
66,111699340,https://catalog.archives.gov/id/111699340,"Revolutionary War Pension and Bounty Land Warrant Application File W. 8308, Joshua Whitney, Continental Mass.",111699345,https://s3.amazonaws.com/NARAprodstorage/lz/microfilm-publications/M804-RevolutionaryWarPensionAppFiles/0001/25/M804_2568/images/4176834_00155.jpg,widow,"{'applicant_name': 'Jo Whitney', 'applicant_type': 'soldier', 'place': 'York', 'pension_amount': '80', 'pension_frequency': 'per annum', 'pension_act': '07/22/1848', 'soldier_rank': 'private', 'issued_date': '03/18/1857', 'allowance_start_date': '03/06/1848', 'document_type': 'award_roll_card'}",True
67,53791726,https://catalog.archives.gov/id/53791726,"Revolutionary War Pension and Bounty Land Warrant Application File S. 17813, John Akins, N. H.",53791728,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/26/7917/53791726/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0022/images/4153489_00656.jpg,soldier,"{'applicant_name': 'John Akins', 'applicant_type': 'soldier', 'place': 'N H', 'pension_amount': '27.99', 'pension_frequency': 'semi-anl.', 'pension_act': '06/07/1832', 'soldier_rank': 'Private', 'issued_date': '04/16/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
68,53912632,https://catalog.archives.gov/id/53912632,"Revolutionary War Pension and Bounty Land Warrant Application File W. 17.253, Abraham Bassett, Conn.",53912634,https://s3.amazonaws.com/NARAprodstorage/opastorage/live/32/9126/53912632/content/23/M804-RevolutionaryWarPensionAppFiles/M804_0169/images/4153914_00536.jpg,widow,"{'applicant_name': 'Abraham Bassett', 'applicant_type': 'soldier', 'place': 'Connecticut', 'pension_amount': '30', 'pension_frequency': 'per annum', 'pension_act': '06/07/1832', 'soldier_rank': 'Pri', 'issued_date': '09/17/1833', 'allowance_start_date': '03/04/1831', 'document_type': 'award_roll_card'}",True
